bus_id,latitude,longitude,passenger_count,route,speed,weather_condition,time_of_day,traffic_level,timestamp
bus_1,4.533575885819318,-74.75783410972649,10,route_3,56.30297799091328,Sunny,Evening,1,2025-04-01 15:11:00
bus_1,4.580924883455097,-74.65432309010218,13,route_3,18.084727663699343,Rainy,Evening,1,2025-04-01 15:12:00
bus_2,4.517126056826794,-74.79173898403916,38,route_2,58.29161598591663,Rainy,Afternoon,3,2025-04-01 15:13:00
bus_4,4.65935085840031,-74.64836346462687,18,route_1,20.289718849471086,Sunny,Evening,3,2025-04-01 15:14:00
bus_2,4.780981707688488,-74.51079477786469,14,route_2,47.078305423341476,Sunny,Evening,1,2025-04-01 15:15:00
bus_2,4.511803062200553,-74.68473798610425,27,route_1,37.33386324486558,Sunny,Evening,3,2025-04-01 15:16:00
bus_4,4.536632974203008,-74.78830119622752,23,route_3,54.22393637983796,Rainy,Evening,2,2025-04-01 15:17:00
bus_4,4.63565970848503,-74.7907132627242,7,route_1,37.69966277515655,Rainy,Morning,3,2025-04-01 15:18:00
bus_4,4.780162505258371,-74.68360397201593,8,route_2,36.727960957815434,Cloudy,Evening,3,2025-04-01 15:19:00
bus_1,4.594846831493025,-74.75199251906103,32,route_2,19.772900018419996,Rainy,Evening,2,2025-04-01 15:20:00
bus_3,4.652170442606518,-74.79299437110154,32,route_2,18.311468102582936,Sunny,Afternoon,3,2025-04-01 15:21:00
bus_1,4.512471857715117,-74.57313591581494,18,route_1,55.82445755577571,Rainy,Morning,2,2025-04-01 15:22:00
bus_3,4.544502960288627,-74.66244309733543,2,route_2,26.391909942501705,Cloudy,Afternoon,3,2025-04-01 15:23:00
bus_1,4.795989036887654,-74.7132265684082,9,route_2,28.604112748144797,Cloudy,Evening,1,2025-04-01 15:24:00
bus_3,4.789535608930813,-74.52997504509506,39,route_2,47.99118292141942,Sunny,Afternoon,3,2025-04-01 15:25:00
bus_1,4.501481994280323,-74.76515831193984,0,route_3,26.941174121140367,Sunny,Afternoon,1,2025-04-01 15:26:00
bus_4,4.785543535626972,-74.5132243513134,28,route_3,57.60312233195014,Cloudy,Evening,1,2025-04-01 15:27:00
bus_2,4.69173598134465,-74.7058099847868,33,route_1,46.89638844994001,Cloudy,Morning,1,2025-04-01 15:28:00
bus_1,4.760375488356006,-74.5334788983074,12,route_1,39.871462128671,Cloudy,Morning,1,2025-04-01 15:29:00
bus_3,4.636421956690158,-74.61911713705616,0,route_2,54.04475802723763,Sunny,Afternoon,1,2025-04-01 15:30:00
bus_4,4.654678808573775,-74.55198779207755,33,route_3,12.480295417474139,Cloudy,Evening,2,2025-04-01 15:31:00
bus_1,4.646653974077076,-74.50479605103686,28,route_2,22.853134609460437,Cloudy,Afternoon,2,2025-04-01 15:32:00
bus_1,4.700059277263831,-74.71347836865438,12,route_2,33.25181671104549,Sunny,Afternoon,2,2025-04-01 15:33:00
bus_4,4.5418953764268934,-74.51165935437773,28,route_3,21.34892697357605,Rainy,Afternoon,1,2025-04-01 15:34:00
bus_1,4.508992076961803,-74.68315543152927,38,route_3,47.195259365107596,Rainy,Evening,3,2025-04-01 15:35:00
bus_2,4.592378982477357,-74.68434642857892,23,route_3,55.96040155268626,Cloudy,Evening,2,2025-04-01 15:36:00
bus_1,4.711404228820994,-74.69788386872365,25,route_1,31.18850599654617,Rainy,Morning,3,2025-04-01 15:37:00
bus_2,4.560556035636885,-74.63757771779572,16,route_1,27.10663000559475,Rainy,Evening,3,2025-04-01 15:38:00
bus_2,4.702029729997475,-74.75375648704645,6,route_2,58.07753660687831,Rainy,Afternoon,1,2025-04-01 15:39:00
bus_4,4.790973613832181,-74.63388655439259,12,route_1,32.24262164137704,Rainy,Afternoon,1,2025-04-01 15:40:00
bus_1,4.528170214736826,-74.63748855627699,4,route_3,34.45242002246416,Cloudy,Morning,1,2025-04-01 15:41:00
bus_4,4.7017806354675376,-74.57142945621854,25,route_3,27.582493617095267,Rainy,Evening,2,2025-04-01 15:42:00
bus_1,4.633125065791371,-74.54990501141873,2,route_1,55.477423650606916,Rainy,Afternoon,1,2025-04-01 15:43:00
bus_1,4.760442676313252,-74.66786759490627,6,route_2,38.447774164092536,Sunny,Morning,2,2025-04-01 15:44:00
bus_3,4.553144936834216,-74.70930002519455,38,route_2,48.10872935908223,Cloudy,Morning,2,2025-04-01 15:45:00
bus_1,4.70778778566785,-74.72219953080487,0,route_1,50.590335917544316,Sunny,Afternoon,2,2025-04-01 15:46:00
bus_4,4.751434586894433,-74.74161284898854,16,route_2,27.09245209586291,Sunny,Afternoon,2,2025-04-01 15:47:00
bus_2,4.783384265842207,-74.78270572534029,24,route_2,31.684716566019002,Cloudy,Evening,1,2025-04-01 15:48:00
bus_1,4.704974408486894,-74.69726560634959,2,route_2,52.423588720313234,Rainy,Morning,2,2025-04-01 15:49:00
bus_3,4.649152429202528,-74.71892569236076,14,route_3,28.16276758379051,Sunny,Afternoon,1,2025-04-01 15:50:00
bus_4,4.685354172060364,-74.51007478424008,28,route_3,49.696756672592564,Cloudy,Morning,1,2025-04-01 15:51:00
bus_1,4.760671495343615,-74.63268735212499,31,route_1,57.04961612872186,Rainy,Evening,2,2025-04-01 15:52:00
bus_4,4.6711829239916485,-74.69581688829085,25,route_3,41.160518653400345,Cloudy,Afternoon,1,2025-04-01 15:53:00
bus_3,4.509116117909051,-74.6258597197019,15,route_2,47.08136437259444,Sunny,Evening,3,2025-04-01 15:54:00
bus_3,4.779284608652093,-74.75824098959629,24,route_3,50.254865602056746,Rainy,Morning,1,2025-04-01 15:55:00
bus_4,4.706858025309468,-74.66678687523934,27,route_1,52.25198244483212,Rainy,Evening,1,2025-04-01 15:56:00
bus_1,4.702954015733174,-74.61212970357369,8,route_3,29.752666892839798,Cloudy,Evening,2,2025-04-01 15:57:00
bus_2,4.5647025457193156,-74.65333065046227,0,route_2,12.563172958799909,Rainy,Morning,2,2025-04-01 15:58:00
bus_3,4.697665641069797,-74.6794663598037,28,route_2,30.093813561836978,Sunny,Evening,1,2025-04-01 15:59:00
bus_1,4.618159321696248,-74.50184548333009,21,route_1,43.68781148920449,Sunny,Morning,2,2025-04-01 16:00:00
bus_1,4.6953698931124475,-74.53590557135531,15,route_3,32.51751928903964,Sunny,Afternoon,3,2025-04-01 16:01:00
bus_2,4.531977909092397,-74.61297821255216,6,route_3,47.448157543019924,Cloudy,Morning,3,2025-04-01 16:02:00
bus_3,4.697353591380911,-74.62918679164531,13,route_3,27.849121473433193,Rainy,Morning,2,2025-04-01 16:03:00
bus_3,4.7998241177312,-74.61380185605262,28,route_2,41.73720705520148,Rainy,Afternoon,1,2025-04-01 16:04:00
bus_1,4.514463611658167,-74.73960636765327,18,route_1,19.320990242698727,Rainy,Morning,3,2025-04-01 16:05:00
bus_1,4.793152255266395,-74.6814586770207,18,route_3,47.46847183224784,Sunny,Afternoon,3,2025-04-01 16:06:00
bus_2,4.6220723882168615,-74.78816214013273,1,route_2,37.284798440651294,Rainy,Afternoon,1,2025-04-01 16:07:00
bus_2,4.761226035101178,-74.65733618875394,14,route_2,20.20321942733003,Sunny,Morning,2,2025-04-01 16:08:00
bus_3,4.734715645217482,-74.6370926248127,2,route_2,24.595558674890363,Rainy,Evening,3,2025-04-01 16:09:00
bus_4,4.670104878296001,-74.73167507916904,10,route_3,47.43043542909162,Sunny,Evening,1,2025-04-01 16:10:00
bus_3,4.721534762775398,-74.51079134585035,29,route_3,34.13006178307603,Rainy,Afternoon,1,2025-04-01 16:11:00
bus_1,4.763554668390404,-74.52716361671882,39,route_3,20.801572019653612,Cloudy,Evening,3,2025-04-01 16:12:00
bus_3,4.62124209649531,-74.58335702936323,17,route_3,58.36355951851488,Cloudy,Evening,2,2025-04-01 16:13:00
bus_4,4.598109948468972,-74.63998401137039,1,route_3,45.75625099084439,Sunny,Morning,3,2025-04-01 16:14:00
bus_2,4.700278015669075,-74.5390092521057,31,route_3,57.85674162698981,Sunny,Afternoon,1,2025-04-01 16:15:00
bus_4,4.742353782582377,-74.76080429685295,7,route_3,31.35525226801716,Rainy,Afternoon,3,2025-04-01 16:16:00
bus_4,4.728685540432984,-74.56284706171753,21,route_3,33.755017034586025,Rainy,Morning,2,2025-04-01 16:17:00
bus_4,4.73934409465759,-74.76255375580995,5,route_3,54.89776080925096,Cloudy,Evening,1,2025-04-01 16:18:00
bus_2,4.63067499444388,-74.56173680123518,11,route_2,36.252467012269236,Rainy,Afternoon,2,2025-04-01 16:19:00
bus_4,4.745350264852506,-74.71726972952459,39,route_3,45.36394559528336,Sunny,Evening,3,2025-04-01 16:20:00
bus_4,4.536062716611182,-74.53687282569454,35,route_1,22.608643874776497,Sunny,Afternoon,3,2025-04-01 16:21:00
bus_4,4.6633467293882545,-74.51678737185237,14,route_2,32.33632343513203,Sunny,Afternoon,2,2025-04-01 16:22:00
bus_1,4.5017275981494365,-74.75536120917846,27,route_3,16.172493290517757,Sunny,Afternoon,3,2025-04-01 16:23:00
bus_4,4.597375748970081,-74.66119731848038,17,route_1,20.299001793848085,Sunny,Afternoon,2,2025-04-01 16:24:00
bus_2,4.609938460461419,-74.5057037865512,1,route_3,10.047170763381555,Cloudy,Evening,3,2025-04-01 16:25:00
bus_4,4.618851807482777,-74.65497776920806,12,route_1,11.963252582433011,Cloudy,Evening,2,2025-04-01 16:26:00
bus_4,4.708640162006959,-74.54093574324564,14,route_1,58.86419115884647,Sunny,Evening,2,2025-04-01 16:27:00
bus_2,4.616567430381104,-74.6233805433606,19,route_1,22.117684756838116,Rainy,Evening,1,2025-04-01 16:28:00
bus_4,4.634608086786759,-74.68740102762412,28,route_1,43.165535475200095,Sunny,Morning,1,2025-04-01 16:29:00
bus_2,4.571263239262298,-74.71426493334224,28,route_2,51.95498493998058,Cloudy,Afternoon,2,2025-04-01 16:30:00
bus_4,4.611975537488802,-74.73903307267418,2,route_2,37.53302296182821,Sunny,Afternoon,3,2025-04-01 16:31:00
bus_2,4.568180888178945,-74.57146054258669,18,route_1,17.65722500419781,Cloudy,Afternoon,3,2025-04-01 16:32:00
bus_4,4.521958777130533,-74.68403784795309,2,route_3,46.40582186680832,Cloudy,Morning,3,2025-04-01 16:33:00
bus_4,4.681034578014414,-74.64661736133978,13,route_1,40.01257050497915,Sunny,Evening,2,2025-04-01 16:34:00
bus_1,4.700463839566504,-74.65230235599964,39,route_2,46.562529467368755,Sunny,Afternoon,2,2025-04-01 16:35:00
bus_1,4.685847103802884,-74.62681629123006,3,route_3,48.48733114285436,Rainy,Evening,2,2025-04-01 16:36:00
bus_4,4.639048213140172,-74.54032685631263,10,route_2,58.770518384237256,Cloudy,Evening,2,2025-04-01 16:37:00
bus_4,4.6139357340537686,-74.50577819692496,30,route_2,38.6781640013355,Rainy,Morning,1,2025-04-01 16:38:00
bus_3,4.759000094871547,-74.67772473742785,31,route_3,27.082055634530093,Sunny,Morning,2,2025-04-01 16:39:00
